y_train,node
1,0.8593997955322266
1,0.7252143621444702
1,0.5945233106613159
0,0.6525518894195557
0,0.6577306985855103
1,0.7383654117584229
1,0.8051717877388
0,0.2969039976596832
1,0.7575209140777588
0,0.24936406314373016
1,0.7389583587646484
0,0.6037688851356506
1,0.20258106291294098
1,0.5924751162528992
1,0.7678074240684509
1,0.30603471398353577
1,0.24530453979969025
1,0.7372304201126099
1,0.6070946455001831
0,0.7628461122512817
0,0.6745535135269165
1,0.7225083708763123
1,0.5519803762435913
0,0.24045400321483612
0,0.3127503991127014
1,0.8159348964691162
1,0.818845272064209
1,0.8208807110786438
1,0.218214213848114
1,0.6527830362319946
0,0.22307778894901276
0,0.21556946635246277
1,0.6669431328773499
1,0.7136962413787842
0,0.8015699982643127
1,0.6066048741340637
0,0.777447521686554
1,0.6607656478881836
1,0.7457951903343201
1,0.4673583507537842
1,0.39669087529182434
1,0.7625445127487183
1,0.6871505975723267
0,0.20832493901252747
1,0.8356547355651855
0,0.7736445069313049
1,0.8364890813827515
1,0.7743160724639893
1,0.39561840891838074
1,0.578720211982727
0,0.575330913066864
1,0.5049987435340881
1,0.515132486820221
0,0.6291784048080444
1,0.7719374299049377
1,0.43985265493392944
0,0.6193841099739075
1,0.5307398438453674
1,0.7351499199867249
1,0.22542963922023773
1,0.7310503125190735
1,0.77528315782547
1,0.6853389143943787
1,0.550442099571228
0,0.7540560364723206
0,0.3798196017742157
1,0.8399651646614075
0,0.45150262117385864
0,0.6133344769477844
0,0.7285234928131104
0,0.7277498245239258
1,0.8202332258224487
0,0.2147030383348465
0,0.5446584224700928
1,0.7087389826774597
1,0.7535380125045776
0,0.7457065582275391
1,0.7265916466712952
1,0.7963129878044128
1,0.7210899591445923
1,0.2309001386165619
1,0.851355791091919
1,0.6212549209594727
1,0.8372673392295837
0,0.5025001764297485
0,0.6502349376678467
1,0.7653786540031433
0,0.7260400056838989
1,0.7212691307067871
0,0.7915713787078857
1,0.8012775182723999
1,0.7801486849784851
0,0.29962867498397827
0,0.2947876751422882
0,0.7093746066093445
1,0.6388818025588989
1,0.4060758650302887
1,0.6850429177284241
1,0.7343589067459106
0,0.3199487626552582
1,0.7643437385559082
1,0.25311389565467834
1,0.7988137006759644
1,0.7035582661628723
1,0.6608453392982483
0,0.5363438725471497
0,0.24349187314510345
1,0.7172624468803406
1,0.7465088963508606
1,0.6946229338645935
0,0.355416476726532
1,0.3099460005760193
1,0.7543537020683289
1,0.7139711976051331
0,0.5889337658882141
1,0.7856786847114563
1,0.8525071144104004
0,0.23183304071426392
1,0.5581192970275879
1,0.8330569863319397
0,0.3466978371143341
0,0.4808318018913269
0,0.8134661912918091
1,0.6764844059944153
1,0.6949097514152527
1,0.4402434825897217
0,0.21243642270565033
1,0.8445554971694946
0,0.3120083510875702
1,0.7584277391433716
0,0.33268940448760986
1,0.3875458538532257
0,0.42060592770576477
1,0.3952692449092865
1,0.2680862247943878
1,0.8279714584350586
0,0.21408262848854065
0,0.3049931526184082
0,0.5479542016983032
1,0.34661874175071716
0,0.7768558263778687
1,0.48361119627952576
1,0.44050994515419006
1,0.8185425996780396
0,0.4069325923919678
0,0.23281067609786987
1,0.7191234827041626
0,0.29018348455429077
1,0.6480643153190613
1,0.8219286799430847
0,0.6289195418357849
0,0.287838876247406
1,0.5206081867218018
0,0.6094386577606201
0,0.49287137389183044
1,0.8008109331130981
0,0.2255026400089264
1,0.699213445186615
0,0.7909626364707947
1,0.3312474489212036
1,0.7557288408279419
0,0.32536256313323975
0,0.35218101739883423
1,0.711905300617218
1,0.7931901812553406
1,0.5225517749786377
1,0.6757876873016357
0,0.2997390031814575
0,0.22486625611782074
0,0.20002247393131256
1,0.8384005427360535
0,0.583375871181488
1,0.7264871001243591
1,0.6805650591850281
0,0.6774543523788452
1,0.527590811252594
0,0.2603309452533722
1,0.7808728218078613
0,0.24827823042869568
0,0.3450023829936981
0,0.21423013508319855
1,0.7556413412094116
1,0.6692417860031128
1,0.8220394253730774
1,0.7736579775810242
1,0.7295488119125366
0,0.3734094798564911
1,0.3711792528629303
0,0.4084351062774658
0,0.37911683320999146
1,0.8459993600845337
1,0.42426320910453796
1,0.6568143963813782
1,0.6710578203201294
1,0.2455323338508606
1,0.6203601360321045
1,0.7926454544067383
1,0.8313568830490112
0,0.6769019365310669
0,0.5913807153701782
0,0.277461439371109
0,0.26089218258857727
1,0.828904926776886
1,0.7709634304046631
1,0.6101539134979248
0,0.7483135461807251
1,0.5715469121932983
1,0.3233239948749542
1,0.715308666229248
0,0.22231318056583405
0,0.33635979890823364
1,0.634588360786438
1,0.7205352187156677
1,0.4848998785018921
0,0.3083661198616028
0,0.40688732266426086
0,0.7796418070793152
0,0.25181129574775696
0,0.32459428906440735
1,0.32598650455474854
0,0.20644325017929077
0,0.5050811767578125
1,0.5377185344696045
0,0.5081475377082825
0,0.5540565848350525
1,0.42382702231407166
0,0.8104434609413147
0,0.6413763165473938
1,0.8460812568664551
1,0.714179277420044
0,0.7980745434761047
1,0.651075005531311
1,0.267387330532074
1,0.8499314188957214
1,0.7952436208724976
1,0.562373697757721
0,0.476431667804718
1,0.6469942927360535
0,0.29589515924453735
0,0.8016959428787231
1,0.8243756294250488
0,0.40430107712745667
1,0.8202467560768127
0,0.3072289526462555
1,0.7367529273033142
1,0.4632914364337921
0,0.742185115814209
1,0.4559204578399658
1,0.8150174617767334
0,0.7518094778060913
1,0.7678087949752808
0,0.4122566282749176
0,0.47735396027565
1,0.6878504753112793
0,0.6174514889717102
0,0.48289990425109863
0,0.38251030445098877
0,0.22997143864631653
0,0.2801321744918823
1,0.21994000673294067
0,0.3643994629383087
0,0.21576614677906036
1,0.6205208897590637
1,0.28210121393203735
1,0.6784287095069885
0,0.5020565986633301
1,0.8363165855407715
0,0.24960239231586456
0,0.24107393622398376
0,0.23491895198822021
1,0.4651634395122528
0,0.7376497387886047
0,0.8363341689109802
1,0.7167342901229858
0,0.777754545211792
0,0.7954752445220947
1,0.8198281526565552
0,0.3672558069229126
1,0.8182308077812195
1,0.4241277873516083
1,0.7582667469978333
1,0.6809132099151611
1,0.329260915517807
1,0.2777557075023651
0,0.6255698800086975
0,0.7815581560134888
0,0.2301357388496399
1,0.5869711637496948
0,0.543511152267456
1,0.8055419921875
0,0.21520796418190002
1,0.6779392957687378
1,0.8277318477630615
1,0.6890293955802917
1,0.6392880082130432
1,0.8320699334144592
0,0.7826933860778809
0,0.5499348044395447
0,0.24061648547649384
1,0.6352919340133667
1,0.3868575990200043
1,0.8417387008666992
0,0.8198171854019165
1,0.3143746256828308
1,0.6517739295959473
1,0.5986995100975037
1,0.7470337748527527
0,0.5289499759674072
1,0.3060739040374756
0,0.4754575788974762
0,0.8129193186759949
0,0.4005487263202667
1,0.747385561466217
0,0.6309021711349487
1,0.7036527991294861
0,0.6957930326461792
1,0.8161795139312744
0,0.37365469336509705
0,0.296213299036026
1,0.7980939149856567
1,0.8332706093788147
1,0.6667798161506653
1,0.8102385401725769
0,0.6093721389770508
0,0.21095304191112518
0,0.496618390083313
0,0.3818471133708954
0,0.211334690451622
0,0.21694974601268768
0,0.35073181986808777
0,0.6397730708122253
1,0.8308067917823792
1,0.7635694742202759
1,0.742019772529602
0,0.284839391708374
0,0.6818220019340515
1,0.7998091578483582
1,0.8200601935386658
0,0.2577265501022339
0,0.3140396177768707
1,0.7446609139442444
0,0.6235296130180359
0,0.2879476547241211
1,0.77081298828125
1,0.35246914625167847
1,0.25329330563545227
1,0.5609942674636841
1,0.7765347361564636
1,0.5642613768577576
1,0.756323516368866
0,0.231077641248703
1,0.8384854793548584
1,0.5222484469413757
0,0.21481767296791077
1,0.617850124835968
1,0.5856855511665344
1,0.7802819013595581
1,0.6992437839508057
1,0.7981745600700378
1,0.5521792769432068
0,0.2193898856639862
1,0.3208972215652466
0,0.7503981590270996
1,0.7397031784057617
1,0.2538985311985016
1,0.492308646440506
1,0.4106031358242035
1,0.4061834216117859
1,0.7936757802963257
0,0.7141979932785034
0,0.2654300928115845
0,0.6684645414352417
0,0.726395845413208
1,0.846729040145874
1,0.682125985622406
0,0.4018230438232422
0,0.3092765510082245
1,0.7077409029006958
0,0.21830220520496368
0,0.6296371817588806
1,0.8305869698524475
0,0.21178440749645233
1,0.7592241764068604
0,0.2640599012374878
0,0.763817548751831
1,0.68193519115448
1,0.8232340812683105
1,0.22872303426265717
0,0.2864711582660675
0,0.39819246530532837
1,0.778331458568573
0,0.25874853134155273
0,0.32592475414276123
0,0.3867102861404419
1,0.7468844056129456
0,0.629173219203949
1,0.7168731093406677
1,0.7523614764213562
0,0.3167966902256012
0,0.8346246480941772
0,0.2796831727027893
1,0.8166773915290833
0,0.8418492674827576
1,0.8411739468574524
1,0.6519163250923157
1,0.6294277906417847
0,0.5624037384986877
1,0.44875621795654297
1,0.5256763100624084
1,0.5995665788650513
1,0.8034662008285522
0,0.4333473742008209
1,0.751004159450531
0,0.21845018863677979
0,0.2927655875682831
0,0.23847588896751404
